ID,URN,Passage_SHA256,Cantiga_ID,Line,Stanza,Number_Gap,Primary_Text
l-143-5,urn:nabu:cantigas:143:5,840d908fdee11ffe2eb5ee4d6ef4fffbaea9d286d0b3d6794c3ffcd6d92c525d,c-143,5,2,,d'amar a quem nom ousarei
l-143-6,urn:nabu:cantigas:143:6,7edb51bdab856c348f648f8c7668cd0bc0bfeebcd6be3e8d356b5d0daceaeee8,c-143,6,2,,falar; pero nom perderei
l-143-7,urn:nabu:cantigas:143:7,ae38849d6a4314e98cb0337cf17fca9f47b642a646cb189d6cb3df46108d57c9,c-143,7,2,,gram coita sem seu bem fazer.
l-143-8,urn:nabu:cantigas:143:8,ad5dc180117bf8ffd0890c50c7a21347b4d17da18407c0b881eb8fc117cf8c4f,c-143,8,2,,Vedes que coita de sofrer!
l-143-9,urn:nabu:cantigas:143:9,92c9d469cf3de4ee2f469c7627d6b3654a33febb0bbd46197854b8c9fcb32a1e,c-143,9,3,,Por gram coita per tenho tal:
l-143-10,urn:nabu:cantigas:143:10,33f5ccc44cf1f9d6976d7b08c3e57bba29a16ff265a0ffc21e5689c625a11fff,c-143,10,3,,d'amar a quem nunca meu mal
l-143-11,urn:nabu:cantigas:143:11,ce2926fde3d7df1e5d1f51a29209862848a61c78a2614e6093b9bb34c33c90ba,c-143,11,3,,nem mia coita hei a dizer.
l-143-12,urn:nabu:cantigas:143:12,bc078dd2e948ea4da7b6ce312e8ddaff6f2484e9c67306962a2b472f0339cd97,c-143,12,3,,Vedes que coita de sofrer!
l-143-13,urn:nabu:cantigas:143:13,fb6cd9febe632520f459f9d4e25c20594db37f0f42aaad8b3eb673938d0fb673,c-143,13,4,,"E vejo que moiro d'amor,"
l-143-14,urn:nabu:cantigas:143:14,1d136cbd2e48a5fc8546a7a4170f2700c9ab8525e0c41f0a0432a3ee3174a8b6,c-143,14,4,,"e pero vej'a mia senhor,"
l-143-15,urn:nabu:cantigas:143:15,cc1d14f0a693fc1e2f6cff2253899a132c95fac1fae78d9d632514adbb5b5799,c-143,15,4,,nunca o per mim há a saber.
l-143-16,urn:nabu:cantigas:143:16,707eaec3af2051969b3b8e88fb18e420917d941ee5679d42427ed3f8fcda1294,c-143,16,4,,Vedes que coita de sofrer!
l-144-1,urn:nabu:cantigas:144:1,bf111eed15578797d180cc1140db0e2d1c6fbd9700e71d81fe4ac437a4296a83,c-144,1,1,,Meu coraçom senhor atal
l-144-2,urn:nabu:cantigas:144:2,6a02ba2a5d98c9dc2c13150b5a77f404cd21e54eba231c270fe46f9e5b7c88f0,c-144,2,1,,me faz amar de que eu hei
l-144-3,urn:nabu:cantigas:144:3,ec02d367af339c50d682b3f0d82134cb757cb4696c9d4b0bc5aabfc50090efa3,c-144,3,1,,todo quant'eu haver cuidei
l-144-4,urn:nabu:cantigas:144:4,e6eeee2a9c6ab3e7f146af43ccb163c4c9ae0181e05b63803bfbfc4b9b5ef162,c-144,4,1,,des aquel dia em que a vi:
l-144-5,urn:nabu:cantigas:144:5,a96fc9d895c6d4883c4f6997e0a9f5dda749eebd9f56fa9e39f4966ff745a4c1,c-144,5,1,,ca sempr'eu dela atendi
l-144-6,urn:nabu:cantigas:144:6,78fe1666059f116f8bc161f8a7e8daf9b35cfdf285f624a2cd132c5c64c3cb34,c-144,6,1,,"desej'e coita, ca nom al."
l-144-7,urn:nabu:cantigas:144:7,1a73b95fdc8d28c95e8591d186b0f300a6a3f43f7ab5a8462f028c80032f3c17,c-144,7,1,,[...]
l-145-1,urn:nabu:cantigas:145:1,93350e2fc52039bc8b3cc693261f695b5328b345721553712d95f79b55b1049d,c-145,1,1,,"Por Deus vos rogo, mia senhor,"
l-145-2,urn:nabu:cantigas:145:2,785d4a0977fcbfa78b37e73d97a85dd6363ff4212be60ba86a567bfc3d3c1e98,c-145,2,1,,"que me nom leixedes matar,"
l-145-3,urn:nabu:cantigas:145:3,06ee2e6e0169c11ebbd4aff5ce7fd8a0abe0e88fd46d21c94ed422bbd3a04419,c-145,3,1,,"se vos prouguer, a voss'amor;"
l-145-4,urn:nabu:cantigas:145:4,764788433fbd6f0b32e840acda302ff54c934d72dcdb7f221edde59c19a5a83f,c-145,4,1,,e se me quiserdes guardar
l-145-5,urn:nabu:cantigas:145:5,39b5415756d5767beea9b3a54540ba37eeedeadcc820fd4a89686c95ba57a9dd,c-145,5,1,,"de morte, guardaredes i"
l-145-6,urn:nabu:cantigas:145:6,c75159158d49155d58b94f4279ee1eb13b70fbacb8abdfc669c7c719d362c97f,c-145,6,1,,"voss'home, se guardardes mi"
l-145-7,urn:nabu:cantigas:145:7,4c628a9dd9a5bfec16dd5de142e545c4ca37eb7180e1610ff11cfe73453c7c1a,c-145,7,1,,– e que vos nunca fez pesar.
l-145-8,urn:nabu:cantigas:145:8,420d95e9aeb84ad06b072b59e3aba60f22d21a00d1706c131e08d09563b33942,c-145,8,2,,"E se quiserdes, mia senhor,"
l-145-9,urn:nabu:cantigas:145:9,61731b7c50c6e3d6024e523d8a75f5c778a4e9a9201f9e88cd4ff1b94a8ce745,c-145,9,2,,"mim em poder d'Amor leixar,"
l-145-10,urn:nabu:cantigas:145:10,98ac3ad11f3287d174e6416c378eeb2778c23eed23a6c65b28c378adef424193,c-145,10,2,,"matar-m'-á el, pois esto for;"
l-145-11,urn:nabu:cantigas:145:11,2657cf2503ffcfbbdc82f293551b078e39839b8df58dc393767cf69e72ff6a11,c-145,11,2,,e quem vos vir desamparar
l-145-12,urn:nabu:cantigas:145:12,e068990f6bf9209f9216fe1d98dc7583d0a51e8bc4be56205dd4d4e205442c5e,c-145,12,2,,"mim, que fui vosso pois vos vi,"
l-145-13,urn:nabu:cantigas:145:13,aee5f3353c465323f8a989895f70b3d1dae754994c4ef91e0b57a8dcdca2fca8,c-145,13,2,,terrá que faredes assi
l-145-14,urn:nabu:cantigas:145:14,d11599b68f373d69f0a8f25fb4e5fbf2e742d739b3494ebafa11b554ccd4619f,c-145,14,2,,depois a quem s'a vós tornar.
l-145-15,urn:nabu:cantigas:145:15,6a63698a98a7637db350665b484c27afc39e282b529dccc95ceab1e6b5aa6ed9,c-145,15,3,,E se me contra vós gram bem
l-145-16,urn:nabu:cantigas:145:16,6b7ecb95baf8056587b0dd1f7bfebefc9fbe35028f264c374224ded82b7a26b1,c-145,16,3,,"que vos quero prol nom tever,"
l-145-17,urn:nabu:cantigas:145:17,2752aa31d307b2c6bf09c2f2c1769fbc048a8db1146512b3df520f0635047039,c-145,17,3,,matar-mi-á voss'amor por en
l-145-18,urn:nabu:cantigas:145:18,4527b75e629277ccde51d2a3d59925f31abef5ce137dbbee195992370a360f51,c-145,18,3,,"– e a mim será mui mester,"
l-145-19,urn:nabu:cantigas:145:19,d1dcdffebdf2208d0916c0b5c6b0fd64cc3c637a87a4f03a7dbfb1c78997530b,c-145,19,3,,ca log'eu coita perderei;
l-145-20,urn:nabu:cantigas:145:20,321ed3d1636a005cec799820799bf587a63112add008ae3e75068bc77c90ff44,c-145,20,3,,mas de qual mort'eu morrerei
l-145-21,urn:nabu:cantigas:145:21,28e255fc4b28817bffa64ee0e5014bf88ed75bd61ca3fdd18994d08fd25c824d,c-145,21,3,,se guarde quem vos bem quiser.
l-145-22,urn:nabu:cantigas:145:22,2b33d19d0115ceda7a5491bd7c28a942eee0007a5a9dc568927c5df91e1d445f,c-145,22,4,,E querrá-se guardar mui bem
l-145-23,urn:nabu:cantigas:145:23,139fbd5f113984c597d107ff162cf3ee054801e44554a36a3640a2729f405245,c-145,23,4,,de vós quem mia morte souber
l-145-24,urn:nabu:cantigas:145:24,a28225d499e06d15cc189b902a2a2bfe881272002dd644e0801bea4be20fb843,c-145,24,4,,- e tenho que fará bom sem;
l-145-25,urn:nabu:cantigas:145:25,7e06f0c31495c5cf82d527fc2a748d9b9ef04c80d4b4d61d19bdbe455b8c2b53,c-145,25,4,,"e se se guardar nom poder,"
l-145-26,urn:nabu:cantigas:145:26,d77dd0ed248a0f686bee31ecfc6ba63bfa40d440fe11fe5477e767f4a9ee631a,c-145,26,4,,haverá de vós quant'eu hei:
l-145-27,urn:nabu:cantigas:145:27,ca28864c9aa96d6cade19d64e1d0fc4a058a438f0aa1f9631cee176316070ea5,c-145,27,4,,atal coita de que bem sei
l-145-28,urn:nabu:cantigas:145:28,8488f1893d1075e90afc28a4c308e2ca332abd5ab7c4d6f75b756acffffa600e,c-145,28,4,,que morrerá quen'a houver.
l-146-1,urn:nabu:cantigas:146:1,632cc530e77942509c6d0f46435c16ae5eb59df610c96c28b600e471c7cb2d5f,c-146,1,1,,"Por Deus, senhor, nom me desamparedes"
l-146-2,urn:nabu:cantigas:146:2,3d1078b2fc889aa4d34a8e047cc97fc405e7f95c01a146035eaf46d1da196a9a,c-146,2,1,,"a voss'amor, que m'assi quer matar;"
l-146-3,urn:nabu:cantigas:146:3,5f5de1e4454f783a3790881782d9b0e5fcd3d67925c3acaaed036e735d104bc9,c-146,3,1,,e valha-mi bom sem que vós havedes
l-146-4,urn:nabu:cantigas:146:4,58ce1eea86cbbb8838609f06489ce5905433f5f3a61ce730e225a7a6e3d79070,c-146,4,1,,"e Deus, por que vo-l'eu venho rogar;"
l-146-5,urn:nabu:cantigas:146:5,c7038893864fdb09b9278aaad29fb267e66a1c729be3b10713c51a9b911020da,c-146,5,1,,"e valha-mi, fremosa mia senhor,"
l-146-6,urn:nabu:cantigas:146:6,08669f0a691370d25d906297c414009e7b1e928dee017618d84c56eab3874b29,c-146,6,1,,coita que levo por vós e pavor;
l-146-7,urn:nabu:cantigas:146:7,deecda247c733331ee60ee5fa63a89c03b09640cb8c26a3e5d2b7d820d73c969,c-146,7,1,,e valha-mi quam muito vós valedes.
l-146-8,urn:nabu:cantigas:146:8,87b8b50b9c6805fbfe3c0986d1195b0517474a1eb8496ea66b1555c23a6934c8,c-146,8,2,,E valha[m]-mi porque [bem] saberedes
l-146-9,urn:nabu:cantigas:146:9,d9e3077df43f009431a9b31b607fb601f6df7a558560287986d2a1221b113fa8,c-146,9,2,,que vos eu nunca mereci pesar
l-146-10,urn:nabu:cantigas:146:10,be9b916648b4af19d724e5a5e0563fd243563ce5f9756e665273014023f882fa,c-146,10,2,,"de que me vos com dereito queixedes,"
l-146-11,urn:nabu:cantigas:146:11,566e43365fd5cc28d2f7335cbbc837b79fb9271a8b121dee77fbf620e25c9290,c-146,11,2,,ergo se vos pesa de vos amar;
l-146-12,urn:nabu:cantigas:146:12,edc682052131eaea82d2bd06c770042ed69f918a43276c8bc349ff9ab976b80e,c-146,12,2,,e nom tenh'eu que é torto nem mal
l-146-13,urn:nabu:cantigas:146:13,2262aa0f27c8dba62d566a251f9b6bf99970e9853e54f2cdeab10203f671e7d0,c-146,13,2,,"d'amar home sa senhor natural,"
l-146-14,urn:nabu:cantigas:146:14,9704f5302854ecbe5e4e2d377397a2254e7d44a09e50625a78236c5be454ae61,c-146,14,2,,ant'é dereito e vós vo-l'entendedes.
l-146-15,urn:nabu:cantigas:146:15,7b347fc79f1d25d6d5f18eea72f6fbb3e2fb1f10cba1c61b9a0d819ad7084804,c-146,15,3,,"E, mia senhor, por Deus, nom me leixedes,"
l-146-16,urn:nabu:cantigas:146:16,520a2db74710d76000774be2e1c78cc1cede4bd8a0ddd468a24b0d275c74e577,c-146,16,3,,"se vos prouguer, a voss'amor forçar;"
l-146-17,urn:nabu:cantigas:146:17,e37b6b4e266d5c372763151b4716fdc738f58872c57a45472f5db2971aded62a,c-146,17,3,,"ca nom posso'eu com el, mais poder-m'-edes"
l-146-18,urn:nabu:cantigas:146:18,edccf3d5b5f407aafd2375721a57e3c0cc6b22093ed204d5df82a46690b34165,c-146,18,3,,"vós, se quiserdes, de força guardar,"
l-146-19,urn:nabu:cantigas:146:19,6349fd82be7cdf9cea54d7dc77d1e97d6544fca936f80a5fd4bc9cbede181ee8,c-146,19,3,,de tal guisa como vos eu disser:
l-146-20,urn:nabu:cantigas:146:20,96dbc7df3827e68770676fd35c471b7aeeeb255c9e40b34a81931dc7ab374c9b,c-146,20,3,,"senhor fremosa, se vos aprouguer,"
l-146-21,urn:nabu:cantigas:146:21,d08283d967f6379da4098897cc8f9f20286b274fdffadd7945e8dadff942ee95,c-146,21,3,,"pois m'el por vós força, que o forcedes."
l-146-22,urn:nabu:cantigas:146:22,a222c318f7cffc4a68feee9b3e5a2655b4106d0c8f30ba0c4b106c6060af03cb,c-146,22,4,,"E pois nós ambos em poder teedes,"
l-146-23,urn:nabu:cantigas:146:23,2a1a8f78d9e75e6e20677b2b07a43e637a32c35d5d7c30ba34b7cb1fc2988aac,c-146,23,4,,nom me leixedes del forçad'andar:
l-146-24,urn:nabu:cantigas:146:24,77744285435b1e480155ef0af589734391aac19452d0e8c0c65adc5f62ca30f2,c-146,24,4,,ca somos ambos vossos e devedes
l-146-25,urn:nabu:cantigas:146:25,bc28dc551262829b43273d0f4ab2ba8a2e5f9d3e8befd9bf2dc22af4aa559f45,c-146,25,4,,a creer quem vos melhor conselhar;
l-146-26,urn:nabu:cantigas:146:26,a2319853d3171697df73abb59f99d9d18db05a2e8eb304c6fa6979d45ae34d07,c-146,26,4,,"e, mia senhor, cuido que eu serei,"
l-146-27,urn:nabu:cantigas:146:27,678809831cffbb40389b0b2eadadfc3706928b03b8dac04ee5cb4f201fc837bf,c-146,27,4,,ca sempre vos por conselho darei
l-146-28,urn:nabu:cantigas:146:28,fbc5f7aee14f48d05f61dcecf5afda036ceb05f30eb0efa559156b0ee4fb3f23,c-146,28,4,,que o voss'home de morte guardedes.
l-146-29,urn:nabu:cantigas:146:29,4f532bca39f7b03897af4d9ad07ba2fbd1d11cbb2c72e35d8309c2f6fbc9035a,c-146,29,5,,"E fiqu'Amor como dev'a ficar,"
l-146-30,urn:nabu:cantigas:146:30,543efaad1a9a681bb50e30072eabd136a08994b9c7b8915439d1d3881499bb1e,c-146,30,5,,quando vos nom quiser avergonhar
l-146-31,urn:nabu:cantigas:146:31,967417a32590627e9bdc7ff306adcbc7b0ce0d24fcd255018a5a6611a9cd6e42,c-146,31,5,,de vos matar um home que havedes.
l-147-1,urn:nabu:cantigas:147:1,ffe5d71bd8b056c83ad3448149798b37980c5bb2e48859c13dc55cb5951aa81f,c-147,1,1,,Tal hom'é coitado d'amor
l-147-2,urn:nabu:cantigas:147:2,56d7150b2e7661e8d100c950399c8f018456e95e0da98aa9c78332fd32018c41,c-147,2,1,,que se nom dol ergo de si;
l-147-3,urn:nabu:cantigas:147:3,cdddefc596202ff2ac20777bbbadf6dd59988ccd8a5448eedda6fd8f8623ced8,c-147,3,1,,"mais doutra guis'avém a mi,"
l-147-4,urn:nabu:cantigas:147:4,43137436ca919674e5ace63f8a4fb35acb9e862ae311b0cde74ea6fea52f4168,c-147,4,1,,se me valha Nostro Senhor:
l-147-5,urn:nabu:cantigas:147:5,ac78088d70823cdcaa2fe80f9dfca20f5ff9288443e448b82ec77705cc6f5508,c-147,5,1,,por gram coita que d'amor hei
l-147-6,urn:nabu:cantigas:147:6,b371527c42c4ec9b07dee1489748995c07462d0a4148c63bc3e7b28231678656,c-147,6,1,,já sempre doo haverei
l-147-7,urn:nabu:cantigas:147:7,109153c2a1feafe44bd50054da6d4fc34ca0404660b6ff6d84aa7a471b4562e0,c-147,7,1,,de quem dele coitado for.
l-147-8,urn:nabu:cantigas:147:8,70c12c0a8e37717ed5359e8e7e636622ac757feb543d0384889a57704e66a796,c-147,8,2,,E de quem filhar tal senhor
l-147-9,urn:nabu:cantigas:147:9,345a114932777b4d2f9bfae53d09ef5e461838874d3a19b86e3d606b11f5e025,c-147,9,2,,"que lhi nom queira valer i,"
l-147-10,urn:nabu:cantigas:147:10,c5e91db258a6803308d0873edbdafe053d1839b1a43878037e0bd2019139061d,c-147,10,2,,"qual eu filhei, que, poila vi,"
l-147-11,urn:nabu:cantigas:147:11,ac62f159598803fd42e81722fbb94efd0dbaee073d9618715d47df041c4f8df4,c-147,11,2,,sempre me teve na maior
l-147-12,urn:nabu:cantigas:147:12,6100766b33617feb62118beba76ff8e4cfe1699f3c68754ad81f950355859070,c-147,12,2,,coita das que no mundo sei.
l-147-13,urn:nabu:cantigas:147:13,dfe10f7907ecf4b6e2d0e7227db3eeb8d3eb34c8fbc56a9134a394a86ffb6f66,c-147,13,2,,E como me nom doerei
l-147-14,urn:nabu:cantigas:147:14,06103c712abd2ada22f35036a6e87240698aa7aa4d3e02174320098ce4c0db81,c-147,14,2,,de quem d'atal vir sofredor?
l-147-15,urn:nabu:cantigas:147:15,48253f9b57ce324685ad47f721cdaee134e819c33ed5435d089c85f18c814f53,c-147,15,3,,Ca de tal coita sabedor
l-147-16,urn:nabu:cantigas:147:16,e02f37298cc92a36d738f59794f548d855ae74fb009d554b418b2a93c64c094a,c-147,16,3,,"sõo, por quanto mal sofri"
l-147-17,urn:nabu:cantigas:147:17,09ee9d8bad1fd4762eceff020629d0980aee193cd85b8fc5a2b92fc6c8fc171e,c-147,17,3,,"amand'; e nunca m'en parti,"
l-147-18,urn:nabu:cantigas:147:18,d11ce1c475d1bad9c10034c12179944a197af6e564850b27dd1872a12ec68420,c-147,18,3,,e cada vez mi foi peor;
l-147-19,urn:nabu:cantigas:147:19,8ebf04d38043c0cbc27ed18d5371a52ffc0e5e13d76529a7afb277ecfde84caf,c-147,19,3,,"e por esto, per que passei,"
l-147-20,urn:nabu:cantigas:147:20,3c5a032374f7e391ec067e382a8cd95d115aabe8f3a5657845a1a12f0b80bebe,c-147,20,3,,de me doer gram dereit'hei
l-147-21,urn:nabu:cantigas:147:21,f45b4c3c74b62d06583746fd5ba1251fd6e0ae23644c2f93128c3a5b26902f94,c-147,21,3,,de quem assi for amador.
l-148-1,urn:nabu:cantigas:148:1,13aebd5e93b51956b1e048fe888adc9bb8a30eb2e51da886851a39e505ca0fbe,c-148,1,1,,Pero que punh'em me guardar
l-148-2,urn:nabu:cantigas:148:2,add6d4cfc48bf066b5c95f064605e67f561180808e137bac5782e302543d5ee7,c-148,2,1,,"eu, mia senhor, de vos veer,"
l-148-3,urn:nabu:cantigas:148:3,045279fc4d4bcf502bb40e80f08e75763307b7a9b4c179ca3fceabbb695e48f3,c-148,3,1,,per rem nom mi o querem sofrer
l-148-4,urn:nabu:cantigas:148:4,f27dae2a286a96ba89bad685e3f836218a0e722b88490eb0fac1beb11a33c7eb,c-148,4,1,,estes que nom poss'eu forçar:
l-148-5,urn:nabu:cantigas:148:5,4af9edb9d5f84ffb0a9e2929bf4492f0eb60e89475bcc6a2c568ec285f7b1ee0,c-148,5,1,,meus olhos e meu coraçom
l-148-6,urn:nabu:cantigas:148:6,661a645adc7d7747192c607e49af2678a68f4787a3b37362edf20ebd88a069b7,c-148,6,1,,e Amor; todos estes som
l-148-7,urn:nabu:cantigas:148:7,f8455162dbd2ca4a57c7db4eb8d95e8fe99424521f3b75e51f861df040f085bb,c-148,7,1,,os que m'e[n] nom leixam quitar.
l-148-8,urn:nabu:cantigas:148:8,8a470d2814f924ce064cdc441d8245d2b9820aeadf24c01e7417bfda28701872,c-148,8,2,,Ca os meus olhos vam catar
l-148-9,urn:nabu:cantigas:148:9,bec7eca72670f7ecb2afb7ea913ea2bd1f37e61e6f68583dada1da2f3f68dfba,c-148,9,2,,esse vosso bom parecer
l-148-10,urn:nabu:cantigas:148:10,33f27026b1cd55ae9ddf27b6e9b7a6a0d102b3622fbdadaaeceef18e462d0cb2,c-148,10,2,,e non'os poss'end'eu tolher
l-148-11,urn:nabu:cantigas:148:11,e8c906bdfe714d2d8f6e3c6e17ce82d7d2a3e2ebfce75245b6d6d2b22ea79bae,c-148,11,2,,nen'o coraçom de cuidar
l-148-12,urn:nabu:cantigas:148:12,fbe8bd87402f947a62dae3fa92b4467b663341e310f36622deab93abebbf7403,c-148,12,2,,em vós; e a toda sazom
l-148-13,urn:nabu:cantigas:148:13,83b850ea8710b532fd3101ae23c0a49be46b25e82f04dcb7406aac211dc288f5,c-148,13,2,,tem com eles Amor e nom
l-148-14,urn:nabu:cantigas:148:14,a604858714aa791b3ed84b722db417f233ea8a75592ae2f58760ead72099407d,c-148,14,2,,poss'eu com tantos guerr[ei]ar.
l-148-15,urn:nabu:cantigas:148:15,7b250fdb17f5a8e202614de2e12dac100c2c0a74dc7082aa78df7bed06ae423f,c-148,15,3,,Ca lhi nom poderei guarir
l-148-16,urn:nabu:cantigas:148:16,c32d5630670d4b95586aba12df5bba2c417b892e0df4dc2d239a10475a944ef4,c-148,16,3,,"nelhur, se o provar quiser;"
l-148-17,urn:nabu:cantigas:148:17,262d2d4b2a36c0604c9505ac02751b1db9f58d31ae3ed6844fb472d914597c0a,c-148,17,3,,e por esto nom mi há mester
l-148-18,urn:nabu:cantigas:148:18,24880874d81d73293d4ce7531cce6afe5bd8b8c9097f5e2752d6d7c81570294b,c-148,18,3,,de trabalhar em vos fogir;
l-148-19,urn:nabu:cantigas:148:19,19884fa3d24114fd2439c2f63f0eac6027cec9ed50ef4f60c85be708b4cf0721,c-148,19,3,,"ca eu como vos fugirei,"
l-148-20,urn:nabu:cantigas:148:20,f965e8f9cf26181dc1c0b423a24e8d7c8a9b9d07b4aac1790954204926d6f561,c-148,20,3,,"pois estes, de que tal med'hei,"
l-148-21,urn:nabu:cantigas:148:21,09a1067d38fe22d39bd410ea0e8e9268bc86b295c736b372145c43716f7be3a6,c-148,21,3,,me nom leixam de vós partir?
l-148-22,urn:nabu:cantigas:148:22,70ac0aaa9af877b1533a991b58755d4e9d995cd24764e3bdfe8e2d8bbb1065aa,c-148,22,4,,"E pois m'alhur nom leixam ir,"
l-148-23,urn:nabu:cantigas:148:23,d275ce109d8c9239f84355671b747f6dd6f6a5a5e71d873092251ef300de9a66,c-148,23,4,,"estar-lhis-ei, mentr'eu poder,"
l-148-24,urn:nabu:cantigas:148:24,ed10084f1f0b0f5f5cdce58f5ebc8e513a8667a26ea81ab62a724152cd94e6df,c-148,24,4,,"u vos vejam, se vos prouguer;"
l-148-25,urn:nabu:cantigas:148:25,e92f328a716c3de780fc809b6a39a41ddfde17b3e90aafd975609238286432dc,c-148,25,4,,e haver-lhis-ei a comprir
l-148-26,urn:nabu:cantigas:148:26,486566123be0645e9292fcb9b473ee788675fa9fd9fcb6e71cfe00163ba363f0,c-148,26,4,,"esto que lhis praz, eu o sei;"
l-148-27,urn:nabu:cantigas:148:27,7e916d15cf8da02ac08780691835c3bbcfda351dc29605aab832b4f022d119bb,c-148,27,4,,e outro prazer lhis farei:
l-148-28,urn:nabu:cantigas:148:28,364d2985d23fde5ccbe29e6f221fef3b6968e4fec994a62c9471be84e3532b64,c-148,28,4,,"morrer-lhis-ei, pois vos nom vir."
l-149-1,urn:nabu:cantigas:149:1,6081eef153119cc18b7770d7ebed415bf53e5976bdbabe953177cfe2beb23c47,c-149,1,1,,Pois boas donas som desemparadas
l-149-2,urn:nabu:cantigas:149:2,e8758e00e45c925db93f2906be77db698260672371c0f70de70c649ba32edec2,c-149,2,1,,"e nulho hom nõn'as quer defender,"
l-149-3,urn:nabu:cantigas:149:3,cc868815bb956e18a44ced36388a76d4da63f7265180a43d31dfc3c99ea30f35,c-149,3,1,,"non'as quer'eu leixar estar quedadas,"
l-149-4,urn:nabu:cantigas:149:4,eb6d8c7778febb5cce27837220fb2cf2af779e2c1b917dfc25bb3343b748968f,c-149,4,1,,"mais quer'en duas per força prender,"
l-149-5,urn:nabu:cantigas:149:5,8c0677c3110098f9cb6615bd675e86b7aa224f727179e8f8c733d91ad6daeef5,c-149,5,1,,"ou três ou quatro, quaes m'eu escolher,"
l-149-6,urn:nabu:cantigas:149:6,5c34a77ed847ab42142d0471f3b1fb4e0617a556c9c73a75f2b9fae705f8f0e6,c-149,6,1,,pois nom ham já per quem sejam vengadas:
l-149-7,urn:nabu:cantigas:149:7,32d857d4e9fa941623fc2c540b9680b586cff0e09ff0f1ef385b92b6ad015bd0,c-149,7,1,,"netas do Conde quer'eu cometer,"
l-149-8,urn:nabu:cantigas:149:8,303cc5d5cf8b6004c13f0772418e7543a77e162223e8c99f7b6aa6825c27f2d6,c-149,8,1,,que me seram mais pouc'acoomiadas!
l-149-9,urn:nabu:cantigas:149:9,e9b77c01f6cb807bc2ee294c36e5e0bf81dceb571b879399f26499e4237dd94a,c-149,9,2,,"Netas de Conde, viúvas nem donzela,"
l-149-10,urn:nabu:cantigas:149:10,5124927d95d238aaeae4805bf393980e2528d8274f7d90f6fbfb6971dfdfe041,c-149,10,2,,essa per rem nõn'a quer'eu leixar;
l-149-11,urn:nabu:cantigas:149:11,ecc9c31d6d4aa865a472959a3cee5ef516adf173701ed058ccd34c87f71a05b3,c-149,11,2,,"nem lhe valrá se se chamar mesela,"
l-149-12,urn:nabu:cantigas:149:12,841d5c3f94d34ea12fa14374885d4466e60cb0deaad4b5382c581da931a9a370,c-149,12,2,,"nem de carpir muito, nem de chorar,"
l-149-13,urn:nabu:cantigas:149:13,8eab64e2ee2976a58d73b39d1ed3914feb1d2dc8adcfeafe234015d2d22e2541,c-149,13,2,,ca me nom ham por en a desfiar
l-149-14,urn:nabu:cantigas:149:14,c1c3f1771ebb14aa427b0ac3fd852437fbe8b3407dc958cd315cca540f03f889,c-149,14,2,,"seu linhagem, nem deitar a Castela;"
l-149-15,urn:nabu:cantigas:149:15,4c159c63e203715817d5cf1ecb570225c793651a0217a3d299b5802d57ab88ed,c-149,15,2,,e veeredes meus filhos andar
l-149-16,urn:nabu:cantigas:149:16,c31e9f6dfc206b592c911d7829af11ec2f83776569cd9828e5eaf3fb1226f93e,c-149,16,2,,netos de Gued'e partir em Sousela.
l-149-17,urn:nabu:cantigas:149:17,d2086accd915579c4bc355c9cbd32bbd1c328c6f94877747aa70f3555f57ce00,c-149,17,3,,"Se eu netas de Conde, sem seu grado,"
l-149-18,urn:nabu:cantigas:149:18,bcc0cc3a17f39e64c1868b0000a1913733169904eced8be3e36f81a7660a55ac,c-149,18,3,,"tomar, em tanto com'eu vivo for,"
l-149-19,urn:nabu:cantigas:149:19,54f3732f7dbea82bd1634f9911737b3913e252e16f8a9b1a9559179c18908bce,c-149,19,3,,"nunca por en serei desafiado,"
l-149-20,urn:nabu:cantigas:149:20,35f10049cb328751497416e60b9a8c10fe8ba7908188b0f5eb762d7ae71d8095,c-149,20,3,,"nem pararei mia natura peior,"
l-149-21,urn:nabu:cantigas:149:21,6cad6d33545f13ef406455fb0a0a4442c2ac8f4cde08f21ad6422d49b19f5a18,c-149,21,3,,"ante farei meu linhagem melhor,"
l-149-22,urn:nabu:cantigas:149:22,b64329aae69dd0bbdde8edbd0113a27cc8631953d7c4bfc56b6b926994ea88e7,c-149,22,3,,"o que end'é de Gueda, mais baixado;"
l-149-23,urn:nabu:cantigas:149:23,9241fcb4fd7d975ebceb8dcf81b9dd2a16c4297ca9ca2b98248b826ca95d8d25,c-149,23,3,,"e veeredes, pois meu filho for"
l-149-24,urn:nabu:cantigas:149:24,36737737367c125a34de149102c22eb382f4f29c4f16d8f5e02edea3a2c97354,c-149,24,3,,"neto de Gueda, com condes miscrado!"
l-150-1,urn:nabu:cantigas:150:1,c3680ca85325d7852725b6bd83b61358d9c0eaa63a6e6fb9fb7ef80156f1e93d,c-150,1,1,,Pois nom hei de Dona Elvira
l-150-2,urn:nabu:cantigas:150:2,2f886886bd5bb1e934767696cc9079479aaa75699318afbc7db87f5a868c7685,c-150,2,1,,"seu amor e hei sa ira,"
l-150-3,urn:nabu:cantigas:150:3,0ed68ea9f7d12c2a7a624306ec6a64dec44b856d0ba4c53c7e64e10b8910778b,c-150,3,1,,"esto farei, sem mentira:"
l-150-4,urn:nabu:cantigas:150:4,5772db06cbb93de7bd823484a826cabc07de381d0ca4ec8f3cc04cbfd5b6299e,c-150,4,1,,"pois me vou de Santa Vaia,"
