id	title	title_source	fclasses	start	end	lon	lat	matches
pleiades:912956	Tell Hammam	pleiades	P;S	-2200	-2100	45.7675	31.6365	https://github.com/arvicco/nabu-places#cigs-THM
pleiades:912985	Ur(i)	pleiades	P;S	-3200	-331	46.10541981168791	30.96131794655308	https://github.com/arvicco/nabu-places#cigs-URI
pleiades:912986	Uruk/Orchoe/Erech/Orikut	pleiades	P;S	-8500	75	45.6390521574333	31.32337501090747	https://github.com/arvicco/nabu-places#cigs-URU
pleiades:913163220	Kunulua/Tell Tayinat	pleiades	S;P	-911	-612	36.375942205920666	36.24826822114462	https://github.com/arvicco/nabu-places#cigs-TAY
pleiades:921099766	Zabala	pleiades	S;P	-2340	-1600	45.87693053722031	31.74338999131051	https://github.com/arvicco/nabu-places#cigs-ZAB
pleiades:92124	Cambodunum	pleiades	S	195	230			""
pleiades:922685	Naqsh-i Rustam	pleiades	S	-547	-331	52.87460546013768	29.98865645840391	""
pleiades:922693	Pasargadae/Batrakatash	pleiades	P;S	-547	-331	53.174320040165625	30.195219164678583	https://github.com/arvicco/nabu-places#cigs-PSG
pleiades:922695	Persepolis/Parsa/Persai/Sat Setun	pleiades	P;S	-2200	-331	52.8904279399187	29.93519729783907	https://github.com/arvicco/nabu-places#cigs-PRS
pleiades:922698	Persis/Pars	pleiades	A	-547	-331	52.491334576043755	30.10337294346661	https://www.trismegistos.org/place/1704
pleiades:922729	Tal-i Malyan/[Anzan]	pleiades	P;S	-3100	-1000	52.410359666666665	30.003215666666666	https://github.com/arvicco/nabu-places#cigs-ANS
pleiades:922752947	Garšana 	pleiades	P;S	-2100	-2000	46.1189	31.4433	https://github.com/arvicco/nabu-places#cigs-GRS
pleiades:9249509021	Sultantepe (Huzirina)	attested	S	-911	-612			""
pleiades:929634889	Zvartnots Cathedral	pleiades	S	-700	-600	44.33656563850031	40.159792524547264	""
pleiades:929709014	Kavuncu	pleiades	S;P	-900	-801	43.4767586	38.5124956	""
pleiades:932478	Qalat al-Bahrain	pleiades	P;S	-1900	-1600	50.520646916667566	26.232943443450107	https://github.com/arvicco/nabu-places#cigs-DLM
pleiades:939417484	Aludiri	pleiades	S	-900	-700	42.83382072414062	39.2502846000643	https://github.com/arvicco/nabu-places#cigs-AZN
pleiades:945906723	Dawali	pleiades	P;S	-800	-701	41.9911905	34.45353575	https://github.com/arvicco/nabu-places#cigs-DWL
pleiades:945906724	Judeideh	pleiades	P;S	-800	-701	42.030575999999996	34.3857	https://github.com/arvicco/nabu-places#cigs-JDD
pleiades:952093	Nisa(ia)/Parthaunisa/Mithradatkert/Shahr-ram-Peroz	pleiades	P			58.20504323991243	37.95905824807511	https://www.trismegistos.org/place/37496
pleiades:959120263	Lagash	pleiades	P;S	-2900	-1600	46.40968	31.4193425	https://github.com/arvicco/nabu-places#cigs-LAG
pleiades:964138	Nicaea/Nigaea	pleiades	S	58	600			""
pleiades:964671598	Sapinuwa	pleiades	P;S	-1400	-1100	35.2374244741435	40.254099026594645	https://github.com/arvicco/nabu-places#cigs-ORT
pleiades:967060221	Milecastle 19 (Matfen Piers)	pleiades	S	122	200	-1.949238	55.011367	""
pleiades:967060229	Turret 37A (Rapishaw Gap)	pleiades	S	122	300	-2.344691	55.011607	""
pleiades:967060230	Turret 35A (Sewingshields Crag)	pleiades	S	122	300	-2.313117949999999	55.02483875000001	""
pleiades:967060232	Milecastle 36 (King's Hill)	pleiades	S	122	138	-2.318616979808791	55.017924065616896	""
pleiades:967060234	Milecastle 38 (Hotbank)	pleiades	S	122	300	-2.3567654577590487	55.00722530825484	https://www.trismegistos.org/place/15698
pleiades:967060235	Turret 37B (Hotbank Crag)	pleiades	S	122	300	-2.352029	55.010328	""
pleiades:967060237	Milecastle 55 (Low Wall)	pleiades	S	369		-2.7264621	54.971873450000004	""
pleiades:967060240	Milecastle 54 (Randylands)	pleiades	S	122	138	-2.703498	54.972588	https://www.trismegistos.org/place/15712
pleiades:967060242	Turret 53A (Hare Hill)	pleiades	S	122	138	-2.686967	54.97421	""
pleiades:967060246	Milecastle 24 (Wall Fell)	pleiades	S	122	138	-2.0629854328779813	55.017821717879684	""
pleiades:967060256	Milecastle 59 (Old Wall)	pleiades	S	122	306	-2.804855	54.947696	""
pleiades:967060262	Turret 58A	pleiades	S	122	138	-2.791517	54.952187	""
pleiades:967060265	Milecastle 58 (Newtown)	pleiades	S	122	300	-2.785645	54.95537	""
pleiades:967060278	Milecastle 52 (Bankshead)	pleiades	S	122	300	-2.658755775959314	54.976944185958516	""
pleiades:967060290	Milecastle 60 (High Strand)	pleiades	S	122	300	-2.825866	54.944499	""
pleiades:967060293	Turret 25B (St Oswald's)	pleiades	S	122	138	-2.101871	55.019512	""
pleiades:967060296	Turret 25A (Hill Head)	pleiades	S	125	128	-2.094051	55.019428	""
pleiades:967060299	Turret 26A (High Brunton)	pleiades	S	122	138	-2.116735	55.021655	""
pleiades:967060300	Turret 26B (Brunton)	pleiades	S	122	300	-2.124495833763837	55.02306429987699	""
pleiades:967060301	Turret 48A (Willowford East)	pleiades	S	125	128	-2.580383885831469	54.989863308202835	""
pleiades:967060303	Milecastle 49 (Harrow's Scar)	pleiades	S	101	300	-2.5950851860034216	54.99075034260002	https://www.trismegistos.org/place/15691
pleiades:967060304	Turret 48B (Willowford West)	pleiades	S	122	300	-2.5873977339379746	54.99174676537823	""
pleiades:967060307	Milecastle 50 (High House)	pleiades	S	122	138	-2.616084	54.987171	""
pleiades:967060309	Turret 50A (High House)	pleiades	S	122	138	-2.62348525	54.98576335	""
pleiades:967060312	Milecastle 3 (Ouseburn)	pleiades	S	122	300	-1.589022	54.975908	""
pleiades:967060326	Milecastle 31 (Carrowburgh)	pleiades	S	122	300	-2.2219983846240745	55.034997103907784	""
pleiades:967060331	Turret 29A (Black Carts)	pleiades	S	122	138	-2.1825475182741116	55.0359837035533	""
pleiades:967060334	Turret 29B (Limestone Bank)	pleiades	S	122	138	-2.189696	55.037648	""
pleiades:967060340	Turret 46B (Wallend)	pleiades	S	122	300	-2.541861	54.987704	""
pleiades:967060341	Milecastle 47 (Chapel House)	pleiades	S	122	138	-2.5500109	54.9880156	""
pleiades:967060344	Turret 45A (Walltown)	pleiades	S	122	138	-2.510942441463511	54.99065624386965	""
pleiades:967060345	Turret 45B (Walltown West)	pleiades	S	122	138	-2.517957	54.988168	""
pleiades:967060346	Turret 44B (Mucklebank)	pleiades	S	122	138	-2.4995513908163267	54.99388893452381	""
pleiades:967060347	Milecastle 45 (Walltown)	pleiades	S	122	138	-2.506100175349248	54.99273697592895	""
pleiades:967060354	Milecastle 5 (Quarry House)	pleiades	S	122	138	-1.62898	54.971409	""
pleiades:967060361	Milecastle 44 (Allolee)	pleiades	S	122	300	-2.4878852224795036	54.996124269765204	""
pleiades:967060362	Turret 42A (Burn Head)	pleiades	S	122	138	-2.449506	54.99325	""
pleiades:967060363	Milecastle 42 (Cawfields)	pleiades	S	101	300	-2.4457902284266058	54.99399420065572	https://www.trismegistos.org/place/15334
pleiades:967060364	Turret 41B (Thorny Doors)	pleiades	S	122	138	-2.438333	54.99531	""
pleiades:967060373	Milecastle 9 (Chapel House)	pleiades	S	122	367	-1.722341	54.990753	""
pleiades:967060378	Milecastle 10 (Walbottle Dene)	pleiades	S	122	138	-1.74405045	54.99508595	""
pleiades:967060379	Turret 9B (Walbottle)	pleiades	S	122	150	-1.736388	54.99357	""
pleiades:967060396	Turret 39A (Peel Crag)	pleiades	S	122	138	-2.3825785000000006	55.00266049999999	""
pleiades:967060400	Turret 40A (Winshields)	pleiades	S	122	138	-2.40776	55.001527	""
pleiades:967060404	Milecastle 14 (March Burn)	pleiades	S	122	300	-1.834655	55.003718	""
pleiades:967060405	Milecastle 13 (Rudchester Burn)	pleiades	S	122	300	-1.8124043401283503	55.00030607550018	""
pleiades:967060425	Milecastle 17 (Welton)	pleiades	S	122	300	-1.902961	55.008554	https://www.trismegistos.org/place/14653
pleiades:967060428	Milecastle 16 (Harlow Hill)	pleiades	S	122	138	-1.879663	55.009252	""
pleiades:967060434	Milecastle 65 (Tarraby)	pleiades	S	122	300	-2.92411	54.912609	https://www.trismegistos.org/place/14719
pleiades:981504	Africa Proconsularis (Roman province)	pleiades	A	201	500	12.5	32.5	https://www.trismegistos.org/place/15771
pleiades:981517	Creta et Cyrene (Roman province)	pleiades	A	-30	170	21.67713225218434	33.05065147634904	""
pleiades:981527	Iudaea (province)	pleiades	A	101	200	35.228586	32.331417	https://www.trismegistos.org/place/936
pleiades:981532	Mauretania Caesariensis (Roman province)	pleiades	A	493	493	2.5	37.5	https://www.trismegistos.org/place/36807
pleiades:981539	Numidia (Roman province)	pleiades	A	495	495	7.5	37.5	https://www.trismegistos.org/place/6054
pleiades:98908	Albaniana	pleiades	S	31	260	4.658012	52.128434	https://www.trismegistos.org/place/24464
pleiades:98918	Aurelium Cananefatium/Forum Hadriani	pleiades	P;S	1	300	4.3486726	52.0602193	https://www.trismegistos.org/place/24466
pleiades:98921	Batavodurum/(Ulpia) Noviomagus	pleiades	P;S	-31	1998	5.858672	51.84167	""
pleiades:98933	Carvo?	pleiades	S	1	200	5.56848	51.931310499999995	https://www.trismegistos.org/place/40432
pleiades:98934	Castra Herculis?	pleiades	S	101	300	5.873766999147195	51.97151800906167	https://www.trismegistos.org/place/24927
pleiades:98951	Elst	pleiades	S	1	300	5.843141	51.91699	""
pleiades:98956	Fectio	pleiades	S	1	300	5.1618663375558045	52.05771898438935	https://www.trismegistos.org/place/24551
pleiades:98976	Harenatium	pleiades	S	66	250	6.125456	51.812301000000005	https://www.trismegistos.org/place/24629
pleiades:98981	Hildesheim	pleiades	P	-27	14	9.951003	52.150961	""
pleiades:98992	Kalkriese	pleiades	P;S	-30	16	8.128578323569855	52.40637556197571	""
pleiades:98997	Laurum	pleiades	S	31	300	4.883239	52.0855935	https://www.trismegistos.org/place/24553
pleiades:99008	Matilo	pleiades	S	51	209	4.5180279500000005	52.1501152	https://www.trismegistos.org/place/24537
pleiades:99014	Nigrum Pullum	pleiades	S	101	250	4.715887864474292	52.10502512746416	https://www.trismegistos.org/place/24869
pleiades:99021	Praetorium Agrippinae	pleiades	S	1	300	4.4330035	52.1798775	""
pleiades:99046	Traiectum	pleiades	P;S	1	400	5.1220985	52.090934000000004	https://www.trismegistos.org/place/3351
pleiades:991358	Valeria	pleiades	A	1	305	17.5	47.5	""
pleiades:991398	Thebais	pleiades	A	-400	800	32.5	27.5	""
pleiades:991410	Phoenice	pleiades	A	-51	100	37.5	32.5	""
tm:100	Alexandria	tm	P	-275	700	29.9079146667	31.1982456667	https://pleiades.stoa.org/places/727070
tm:1000	Kanopias	tm	P	-250	100			""
tm:1008	Karanis	tm	P	-300	500	30.897603	29.5164395	https://pleiades.stoa.org/places/736932
tm:10321	Domitiane	tm	S	76	125	33.29334455	27.14520185	""
tm:10454	Abba Apollotos Monasterion	tm	S	501	800	30.7099896	27.550975	""
tm:1049	Kerke	tm	P	-275	310	31.194872	29.442956	""
tm:1051	Kerkeesis	tm	P	8	700			""
tm:1057	Kerkeosiris	tm	P	-300	213	30.693397	29.13416	https://pleiades.stoa.org/places/736936
tm:1063	Kerkesephis	tm	P	-216	349			""
tm:1067	Kerkesoucha	tm	P	103	600			""
tm:1070	Kerkesoucha Orous	tm	P	-218	800			""
tm:1073	Kerkethoeris	tm	P	501	800	30.650186	29.099726	""
tm:1077	Kerkeura	tm	P	44				""
tm:1078	Kerkeuris	tm	P	-300	213			""
tm:1082	Kerkosis	tm	P	-300	213			""
tm:10861	El-Heita	tm	S	1	400	32.770197	26.622501	""
tm:1091	Khirbet el-Kom	tm	S	-277	-277			""
tm:10926	Vindonissa	tm	P	30	94	8.220204	47.478494	https://pleiades.stoa.org/places/177661
tm:1107	Kirka	tm	P	621	636			""
tm:11132	Arabia Petraia	tm	A	124	600			""
tm:1152	Koma	tm	P	-136	800	31.168106	29.303135	""
tm:11566	Saites	tm	A	116	157			""
tm:1159	Koptos	tm	P			32.815787	25.996402	https://pleiades.stoa.org/places/786010
tm:1164	Kos	tm	P	323	800			""
tm:11645	Apa Phoibammonos Topos II	tm	S	576	800			""
tm:11806	Poinkoris	tm	P	-98	-98			""
tm:11814	Onouphites	tm	A	161	161			""
tm:11826	Vienna	tm	P	-150	-30	4.873247	45.524204	""
tm:1183	Krokodilopolis	tm	P	-107	-98	32.4392095	25.5524075	""
tm:11847	Abella	tm	P	-650	-1	14.608472	40.961516	https://pleiades.stoa.org/places/432617
tm:11848	Abellinum	tm	P	-650	-1	14.790368	40.914015	""
tm:11849	Ameria	tm	P	-325	500	12.413467	42.557237	""
tm:11852	Iguvium	tm	P	-350	-240	12.573438	43.355464	https://pleiades.stoa.org/places/413174
tm:11853	Temesa	tm	P	-325	-200	16.159633	39.036454	""
tm:11856	Sora	tm	P	-171	312	13.614105	41.715723	https://pleiades.stoa.org/places/433126
tm:11901	Venusia	tm	P	-399	700	15.827406	40.969056	""
tm:1195	Kynopolis	tm	P	-264	800			""
tm:1208	Kyzikos	tm	P		230	27.874127	40.389806	""
tm:1212	Labyrinthos	tm	S	-101	-39	30.898765	29.27412	""
tm:1216	Lagis	tm	P	-254	164			""
tm:12214	Aphrodisieion	tm	S	301	400			""
tm:1227	Latopolis	tm	P	-233	725	32.545454175	25.273504425	https://pleiades.stoa.org/places/786059
tm:12288	Tridentum	tm	P	-23	600	11.119135	46.0667685	""
tm:1244	Letopolis	tm	P	-221	700			""
tm:1248	Leukogion	tm	P	301	728			""
tm:1271	Lykopolis	tm	P	-200	614	31.1825335	27.181346	https://pleiades.stoa.org/places/756593
tm:1275	Lysimachis	tm	P	-225	-183			""
tm:1280	Machor	tm	P	133	133			""
tm:1281	Kerameia - Madou	tm	P	-400	800	32.704914	25.705501	""
tm:1283	Magais	tm	P	174	700			""
tm:1284	Magdola	tm	P	-325	196	30.588404	29.132354	""
tm:12956	Abba Sabinou Monasterion	tm	S	491	507			""
tm:1311	Marmarica	tm	A	191				""
tm:1318	Massalia	tm	P	-200	-1	5.382499	43.296854	""
tm:1340	Melitonos Epoikion	tm	P	601	700			""
tm:1341	Memnoneia - Djeme	tm	A	-300	800	32.560331	25.631139	""
tm:1343	Memphis	tm	P	-300	800			""
tm:1344	Memphis	tm	P	-664	700	31.255061	29.849491	https://pleiades.stoa.org/places/736963
tm:1350	Mendes	tm	P	-256	302			""
tm:1351	Mendes	tm	P	-256	302	31.555712	30.9660215	https://pleiades.stoa.org/places/727156
tm:1359	Mermertha	tm	P	-257	400			""
tm:13620	Umbria	tm	A	-650	799			""
tm:1366	Metrodoron Kome	tm	P	205	575			""
tm:1381	Moeris	tm	P	-244	-219			""
tm:1386	Moithymis	tm	P	-225	188	31.167999	29.376311	""
tm:1396	Mouchis	tm	P	-226	800			""
tm:1404	Myra	tm	P	206	206	29.98857425	36.2528965	https://pleiades.stoa.org/places/639005
tm:1414	Nabla	tm	P	194	194			""
tm:1418	Naqlun	tm	S	501	700	30.7700199	29.1635734	""
tm:1421	Narmouthis	tm	P	-25	800	30.641461	29.191783	""
tm:1424	Naukratis	tm	P	138	375	30.592078	30.900306	https://pleiades.stoa.org/places/727169
tm:14267	Egnatia	tm	S	-430	600	17.391887	40.888326	https://pleiades.stoa.org/places/442573
tm:14279	Herdonia	tm	P	-400	700	15.628294	41.316575	""
tm:1433	Neilopolis	tm	P	55	55	30.82813	29.53079	""
tm:14337	Picentia	tm	P	-499	-275	14.8884482	40.63915190000001	https://pleiades.stoa.org/places/442728
tm:14340	Stabiae	tm	P	-650	-1	14.492626	40.699771	https://pleiades.stoa.org/places/433128
tm:14341	Nola	tm	P	-650	-1	14.520526	40.927771	""
tm:14343	Calatia	tm	P	-650	-1	14.3562465	41.044283	""
tm:14345	Satricum	tm	P	-480	-450	12.746396	41.519633	""
tm:14346	Samnium	tm	A	-625	-400			https://pleiades.stoa.org/places/433078
tm:14350	Caere	tm	P	-575	-525	12.100184	42.006132	""
tm:14363	Tuder	tm	P	-425	-100	12.408494	42.780253	""
tm:14365	Ariminum	tm	P	-450	-400	12.5631945	44.0589565	https://pleiades.stoa.org/places/393379
tm:14366	Sestinum	tm	P	-280	-280	12.298883	43.710612	""
tm:14370	Bononia	tm	P	-181	800	11.3418224	44.4946274	""
tm:14395	Tadinum	tm	P	-300	-125	12.767267	43.211631	https://pleiades.stoa.org/places/413330
tm:14396	Hispellum	tm	P	-650	-1	12.671828	42.990904	""
tm:14397	Fulginiae	tm	P	-250	-125	12.7026915	42.950573	https://pleiades.stoa.org/places/413151
tm:14398	Plestia	tm	P	-325	-300	12.903758	43.031186	https://pleiades.stoa.org/places/413264
tm:14399	Trebiae	tm	P	-175	-125	12.745157	42.876716	""
tm:144	Ammonias	tm	P	-275	-156			""
tm:14400	Mevania	tm	P	-199	-75	12.609394	42.93488	""
tm:14401	Interamna Nahars	tm	P	-275	-150	12.646763	42.560247	https://pleiades.stoa.org/places/413178
tm:14402	Forum Novum	tm	P	-650	-325	12.61368	42.32876	""
tm:14403	Cures	tm	P	-650	-1	12.684231	42.178026	https://pleiades.stoa.org/places/413114
tm:14404	Capena	tm	P	-650	-275	12.541739	42.142672	""
tm:14406	Urbs Salvia	tm	P	-525	-475	13.373905	43.192341	""
tm:14407	Falerio Picenus	tm	P	-650	450	13.4962718	43.1040778	https://pleiades.stoa.org/places/413127
tm:14408	Asculum Picenum	tm	P	-525	550	13.5749442	42.8536043	https://pleiades.stoa.org/places/413036
tm:14410	Interamnia Praetuttiorum	tm	P	-599	-400	13.698507	42.661254	""
tm:14412	Vestini	tm	S	-275	-225			https://pleiades.stoa.org/places/413376
tm:14415	Marsi	tm	P	-399	-350			""
tm:14416	Pinna	tm	P	-225	-175	13.927488	42.457647	https://pleiades.stoa.org/places/413255
tm:14417	Aveia	tm	P	-150	-100	13.470296	42.359661	https://pleiades.stoa.org/places/413046
tm:14418	Peltuinum	tm	P	-125	-75	13.624085	42.28313	""
tm:14419	Furfo	tm	P	-175	-125	13.591612	42.282729	https://pleiades.stoa.org/places/413152
tm:14420	Incerulae	tm	P	-299	-50	13.727798	42.237654	https://pleiades.stoa.org/places/413175
tm:14421	Ofena	tm	S	-575	-525	13.75975	42.326941	https://pleiades.stoa.org/places/413043
tm:14422	Superaequum	tm	P	-525	-25	13.73065	42.130585	https://pleiades.stoa.org/places/413326
tm:14423	Interpromium	tm	A	-499	-75	13.934227	42.244249	""
tm:14424	Corfinium	tm	P	-650	-1	13.842185	42.123814	https://pleiades.stoa.org/places/413105
tm:14425	Sulmo	tm	P	-525	350	13.925673	42.046817	""
tm:14426	Marruvium	tm	P	-275	-125	13.605886	42.017191	https://pleiades.stoa.org/places/432927
tm:14427	Supinum	tm	P	-225	-175	13.534276	41.967482	""
tm:14428	Antinum	tm	P	-250	-200	13.469873	41.886242	https://pleiades.stoa.org/places/432679
tm:14429	Velitrae	tm	P	-299	-250	12.77721	41.687426	""
tm:14431	Anagnia	tm	P	-650	-1	13.158962	41.742213	https://pleiades.stoa.org/places/422833
tm:14433	Minturnae	tm	P	-400	450	13.768185	41.241973	https://pleiades.stoa.org/places/432940
tm:14435	Atella	tm	P	-499	-211	14.26311	40.964613	""
tm:14436	Fenserni	tm	P	-395	-390			""
tm:14437	Cumae	tm	P	-650	-1	14.053997	40.848823	https://pleiades.stoa.org/places/432808
tm:14438	Falernus Ager	tm	L	-325	-275			https://pleiades.stoa.org/places/432828
tm:14439	Teanum Sidicinum	tm	P	-650	-1	14.072625	41.248206	https://pleiades.stoa.org/places/433146
tm:14440	Trebula Balliensis	tm	P	-250	-100	14.261753	41.227061	""
tm:14441	Caiatia	tm	P	-265	-240	14.364282	41.178153	""
tm:14442	Cubulteria	tm	P	-265	-240	14.327125	41.251934	""
tm:14443	Allifae	tm	P	-650	553	14.330592	41.328486	https://pleiades.stoa.org/places/432658
tm:14444	Phistelia	tm	P	-405	-400			""
tm:14445	Acerrae	tm	P	-650	-1	14.371233	40.946092	https://pleiades.stoa.org/places/432621
tm:14446	Saticula	tm	P	-380	-275	14.504137	41.091587	""
tm:14447	Irinthum	tm	P	-325	-275			""
tm:14448	Surrentum	tm	P	-650	-1	14.370775	40.625464	""
tm:14449	Hurietes	tm	S	-410	-385			""
tm:14450	Salernum	tm	P	-499	-200	14.765922	40.677988	""
tm:14453	Casinum	tm	P	-475	-450	13.830583	41.492907	https://pleiades.stoa.org/places/432764
tm:14454	Aquinum	tm	P	-199	-100	13.705626	41.492208	""
tm:14455	Barrea	tm	P	-199	-100	13.8015603	41.6193372	""
tm:14457	Caudium	tm	P	-450	-30	14.632242	41.060979	""
tm:14461	Aquilonia	tm	P	-299	-250	15.425269	41.053314	""
tm:14462	Meles	tm	P	-216	-210			""
tm:14464	Venafrum	tm	P	-650	-1	14.046066	41.484488	https://pleiades.stoa.org/places/433185
tm:14465	Aesernia	tm	P	-263	-240	14.234042	41.598204	""
tm:14466	Bovianum	tm	P	-650	-1	14.473913	41.48673	""
tm:14467	Saepinum	tm	P	-150	-90	14.6179275	41.4334495	https://pleiades.stoa.org/places/433073
